,p1_current,p2_current,p1_overall,p2_overall
41,0.6071716471866248,0.20473214895277725,0.5311185434966543,0.5264564313313294
42,0.6731342323031542,0.17892697353300677,0.5353079080658766,0.526165338152783
43,0.6319356190380102,0.36535850266130415,0.5364932905211612,0.5274360748866189
44,0.62827343498998,0.3754045611886944,0.5375955362628762,0.5163863066551536
45,0.5848194928169393,0.4150500284567557,0.5385369244626852,0.5189186875204335
46,0.5599930436172975,0.22235603295378326,0.5379932747613403,0.5079628807206933
47,0.5356390492598212,0.44943775001844716,0.5374732558251852,0.5122020218653595
48,0.5360064678984733,0.2416015946996234,0.5383819985505905,0.501940090000792
49,0.6982248510752579,0.26233591980545296,0.5476071693401753,0.4932252630657788
50,0.8567353105637717,0.02841203564791987,0.5562533766921609,0.4837437873819806
51,0.8606627675229968,0.2188872459085788,0.5569751198374602,0.4856101182262411
52,0.7222355003845079,0.39050468335648725,0.5574917918521187,0.48741089062940374
53,0.5920691110957081,0.580921763862981,0.5582431397145804,0.48914256385314725
54,0.4170132906245401,0.5586579614931617,0.5493408382440282,0.48959454604080044
55,0.4584056576037928,0.5363023839339878,0.5521836060888156,0.4900300777707207
56,0.2591141648333145,0.5138818541348362,0.5424995094576716,0.4904446317627098
57,0.4343321386743785,0.3526310030861733,0.5433921124042187,0.4825102248534921
58,0.39042522344700775,0.515565715562707,0.5439586035816049,0.4913285000313302
59,0.5901385236469796,0.6786177254094573,0.5448814601671368,0.4998532864450472
60,0.6290845660037105,0.682877969295277,0.547606495368128,0.49236437621948154
61,0.6377093570181268,0.5196798008730262,0.5484949303607913,0.4927003371688316
62,0.6741332190016307,0.18645039028005858,0.5510363058259221,0.4849293390086191
63,0.6081139052523308,0.40921703031378803,0.5504427802064499,0.4884668443801521
64,0.5782115087937564,0.47525793843262365,0.549866464750005,0.49189530338100657
65,0.5130906936720512,0.7103501372214264,0.5493115052734734,0.4951757389273831
66,0.5133330869410672,0.6827075667909688,0.548781152149791,0.4971641901597409
67,0.5794516878315361,0.6165998406667773,0.5511716951800726,0.4973969741436141
68,0.6035537116340677,0.5515478891820959,0.5516698620717602,0.4976267019819358
69,0.6293947531148045,0.6752681855677005,0.5522360207625774,0.5047972185343678
70,0.3957814912684708,0.698956384965974,0.5446059119162022,0.5059135689670942
71,0.43771175387334854,0.6988924601063033,0.5469216075634932,0.5060127752371179
72,0.24496348684014416,0.5370871519164697,0.5396083823822034,0.5061242020980158
73,0.24465218424110446,0.536136982066381,0.5324456256591036,0.5071388424711193
74,0.20831907755818313,0.6946027257308613,0.5333775063632806,0.5135563732568675
75,0.39766917506953225,0.7333084747548753,0.5340055189356506,0.5150920023344707
76,0.56575233955477,0.7499963053546196,0.5337432898368568,0.5166008215445024
77,0.5587574274296436,0.6575308409517231,0.5343536571735255,0.5190938527835928
78,0.3664607559574059,0.6538170909963824,0.5276430595820464,0.5203600436760624
79,0.3919324632131846,0.638197390700102,0.5284253838384692,0.5211606928878374
80,0.3952846936609741,0.572432650251925,0.5292029548212086,0.5210693638009384
81,0.6310164007709205,0.5370537830960656,0.5314250110889563,0.5209707902402088
82,0.6437834459300671,0.5369574476028262,0.5325949523478039,0.5217316599257285
83,0.6404396229151114,0.6999658873848132,0.5331756929674193,0.5274585253575053
84,0.5970445086806146,0.5290081489181935,0.5337409933568971,0.5212544617229611
85,0.5938521046679646,0.3353422957679718,0.534731829754321,0.5152297053620858
86,0.5995562278953844,0.19572802745128404,0.5354646769304525,0.5160195426710839
87,0.6002249052891733,0.4327761653564374,0.5360074903545883,0.5182381561650115
88,0.5877061462450234,0.6679046416380631,0.5365174808719851,0.5203760515286917
89,0.7210301047111355,0.49564827619581664,0.5416501911898086,0.5153405004552416
90,0.7211985664479018,0.2623477103703083,0.5421126906653568,0.5098022074025487
91,0.7220752266794862,0.030042961388870876,0.5425682769309254,0.5043869290241324
92,0.4036119887185368,0.2437947796098846,0.5371973459487999,0.5065809610731333
93,0.38125319449119727,0.43674414789755056,0.5369788769576709,0.5074705672055807
94,0.20091372316571063,0.66932370381013,0.5317791857593922,0.5095954587542165
95,0.3577177047691227,0.6342998528873645,0.5315886071619349,0.5105721764423281
96,0.35711181083072835,0.6747816355241757,0.5314159780052912,0.5126451363288362
97,0.5407433314386717,0.6097620588758874,0.5320535983822273,0.512661783247737
98,0.566282521838839,0.5797989086381468,0.5326399379097199,0.5126699562058378
99,0.3975843325353465,0.5137447941227177,0.5274010286411929,0.5126781260626527
100,0.3997413901833944,0.513417327207004,0.528123532792163,0.5126842251475173
101,0.3996335065984326,0.5363123194663426,0.5287279840476232,0.5133653198311467
102,0.5911805980073379,0.6983573727482244,0.5292586860013718,0.5180862594612616
103,0.628272308388052,0.698742438091084,0.5310124397805059,0.5180512889824279
104,0.6687146338604139,0.6756927758699135,0.532727602613703,0.5180032471465401
105,0.6682522466303588,0.34595446393931983,0.5331924660191735,0.513214604871018
106,0.4324324490131885,0.3751278101281199,0.5282485148057214,0.5140440886407184
107,0.19679250613919846,0.4055944964531644,0.5233960721560779,0.5148807818495019
108,0.17417012983137628,0.6393430657147301,0.5233111173167571,0.5166860303988267
109,0.34500640395061566,0.6353114366419539,0.5232510026914913,0.517351379949843
110,0.5161516380674935,0.4339007313078621,0.5232002766401702,0.5126921318348631
111,0.5392433532674658,0.20010716668070144,0.5237378736368653,0.5082062394063769
112,0.38126093448126946,0.21263476045291757,0.5194813548629013,0.5092615581932874
113,0.4031726118638839,0.4497929525788491,0.5200416538828995,0.5110368902754941
114,0.4026205567275236,0.4464369711275985,0.5205782914566216,0.5065948671904086
115,0.5601545563103782,0.26853381711062485,0.5205332480037843,0.5030358407514943
116,0.6951858331940695,0.03504790388528372,0.5245325302754936,0.4988320444706169
117,0.7086241489706667,0.20606840551003952,0.5253591183425719,0.4989543639273484
118,0.7295978518790859,0.36839430383544436,0.5258037842359349,0.49964151629142584
119,0.5949517306563633,0.36468981212845125,0.5262930102850155,0.49547848866206273
120,0.6246806120365769,0.3649627301482148,0.5278216347151508,0.4956322573047252
121,0.6256403486783704,0.37235113500324246,0.5282587817222245,0.4965114249482738
122,0.6018179405150758,0.6094363799504063,0.5281350817540416,0.4982579494251931
123,0.5358265325438674,0.6341277401027854,0.5280153015981037,0.49898295446919444
124,0.5357987224039145,0.6702742342102751,0.5284397402985852,0.5006817323705619
125,0.5591690717039781,0.6334430191310634,0.5288739862766592,0.5014766415610472
126,0.5884318463074568,0.6311508822092701,0.529442464071553,0.5021050315024246
127,0.593675002823743,0.5886032502035599,0.5299686917640186,0.5027423929447727
128,0.5920435067235751,0.3893587929867122,0.5303430448917038,0.49886924973373703
129,0.5899913955580619,0.3683046218744411,0.5308397471058571,0.49901732974177876
130,0.58886106159711,0.34511881106721465,0.5313173719892038,0.49913269259643167
131,0.5950499785059085,0.5158086433025679,0.5318136570192993,0.49925423595121043
132,0.5677452985862291,0.5802398111956854,0.5316722031542865,0.5008494157896112
133,0.5636184936136907,0.6198207663081944,0.5320405314285581,0.5018346643959487
134,0.5584649968574985,0.45128515461462315,0.5324059090157038,0.49818825636595293
135,0.5593380305820118,0.42518679822567945,0.53228247875931,0.4991803874609951
136,0.5592592615508127,0.4090108979977762,0.532636562015177,0.4998020271755508
137,0.6025847742869977,0.5994952887208624,0.5339315365216015,0.500390583156277
138,0.6250094574466908,0.5595378096489764,0.5342837804575988,0.5004830656377142
139,0.63073800549556,0.5357970767536215,0.5347387358040423,0.5005733496665096
140,0.5945331756778256,0.34974736944792956,0.5352209330993936,0.4971854083965251
141,0.5733639170234327,0.37979477181121096,0.5351094171456094,0.49793331295123877
142,0.5743993674586387,0.402370916709713,0.5355707770275653,0.498513158765318
143,0.5689065806784834,0.5671833258618793,0.5359227174239579,0.49864369834371997
144,0.5670355145988365,0.6031517763575627,0.5357699570929175,0.5001102466768869
145,0.5377957222977526,0.6466820262028083,0.5356164950810621,0.5015577245345815
146,0.5784947423533329,0.645926249310463,0.5367915342592512,0.50164946468998
147,0.614946806946052,0.6025447416636367,0.5373748932385891,0.5021866215752668
148,0.6375887925579818,0.5657931486140229,0.5376696285873089,0.5028510552207447
149,0.40286661411853847,0.5898587775209303,0.534113035856437,0.503413650946599
150,0.4322569919167177,0.40372177404212206,0.535286458112989,0.5002303663262639
151,0.47571119783245197,0.37453214251285916,0.5364467648224105,0.5003184451015101
152,0.6459147655028729,0.41528362378834965,0.5363052266338182,0.501685611198398
153,0.5799541311415654,0.6082422086285624,0.5361566075875718,0.5023344931243607
154,0.5424023409648198,0.6086235841411926,0.53656203403807,0.5024146735990523
155,0.5762309435552053,0.37353906755110744,0.5370730288823063,0.49922125458979627
156,0.5991666805014192,0.4987555646797151,0.5373606217196835,0.5022661059566286
157,0.6095550763205302,0.49825882548822764,0.5379479778788762,0.502335765090619
158,0.40546370212335736,0.6680214563684644,0.5345898340377978,0.5024061640573183
159,0.41941372357247575,0.5358997279254014,0.5351491173794233,0.5028967363685432
160,0.4069232823027617,0.5362701115222182,0.5355065239240416,0.5029680821048724
161,0.7313712130527814,0.5656034067529334,0.5382339336491863,0.5035764833664964
162,0.6946004709945701,0.6081540514806003,0.5380838048692725,0.5048339875669245
163,0.6696628974003039,0.6737145467052582,0.5379606039266561,0.5060914930426844
164,0.5376240812488733,0.6737701058915616,0.538222845423726,0.5066709128669521
165,0.5378991876764924,0.43765768962256785,0.5380804684139813,0.5036199580860025
166,0.37952340966819337,0.43785372355353075,0.5351144267842886,0.5048656648482684
167,0.3570012574669099,0.24066077053055102,0.5349867456387829,0.5019207317538021
168,0.19980997728970287,0.45128100055718495,0.5320756667963905,0.5026908641653726
169,0.35684705145503476,0.4510950839283525,0.531968531925537,0.5039167722437994
170,0.3569645805546318,0.4490577777081223,0.5318635497601135,0.5009933115073867
171,0.5138060789796053,0.44887076448999785,0.5317570111949349,0.5017521414966161
172,0.5140094378178913,0.449055416690313,0.5316571025479477,0.5029654192573226
173,0.579669539115934,0.619653123837464,0.5326877909559036,0.5030391703406638
174,0.645517030248817,0.5807162169957225,0.5337071829501444,0.503105811362315
175,0.6746727399906088,0.6767005252887155,0.5340948690952658,0.5059268131101304
176,0.4419802890535231,0.6761972327759097,0.5311503756694226,0.5059740527548205
177,0.4006793257305969,0.5060231157717204,0.5314651404127363,0.5031549794141589
178,0.43717626135777593,0.3670281759340171,0.532470534887375,0.5035989029898604
179,0.6041495010568657,0.19566023951165612,0.5323670277592132,0.5008021558674345
180,0.7416217001599035,0.22837558232911542,0.5349483983090981,0.4986006247663405
181,0.5058763145672536,0.24113156193418475,0.5320321686183619,0.49927251824718444
182,0.5284218375537123,0.244731946309331,0.5323023525099426,0.49660428357959674
183,0.5247361656781182,0.4123306782702547,0.5347818945162016,0.49719404955173035
184,0.7604527026258782,0.3763616719277964,0.5357362853860513,0.49727936938795114
185,0.8037241554999688,0.5662658501666763,0.5366801235259109,0.4977278572342271
186,0.669929173081734,0.365604713689381,0.5369500326750071,0.49508299068762857
187,0.4341464395311831,0.3656326044853318,0.5341151708245375,0.4951786231395051
188,0.4341852854880771,0.34306635143760017,0.5350532213348341,0.4952729126977726
189,0.4099983465200663,0.34532179416691167,0.5349455323672975,0.4927183402162487
190,0.5796660652538069,0.4113360120298594,0.5348306298993428,0.49386172348856816
191,0.5361080860938455,0.4365986363007324,0.5350697035966937,0.4943561271290688
192,0.6924314311933868,0.62933423189375,0.537393499706563,0.4948419032993186
193,0.6926600539158279,0.6293225863888221,0.537271291095474,0.49595647910042767
194,0.6704219814634983,0.6692566617462047,0.5371520463331061,0.49704690458471695
195,0.5795855381293993,0.6443517517164179,0.5380392962130351,0.49713031934651913
196,0.6171146285949897,0.578786443782666,0.5384871794837915,0.4972178491209694
197,0.6384774469305319,0.34363084997813637,0.5386872796754913,0.4947224189088597
198,0.6385964270343036,0.34349171242745913,0.5395552328585819,0.49481415944321666
199,0.6234979093401641,0.3721818964105986,0.5397623404316372,0.4953423098303138
200,0.6020014320425948,0.3745568365004711,0.5396322670242542,0.49292890275351064
201,0.5380324541496909,0.43967128195619326,0.5395326173332023,0.4939952058171718
202,0.6772062483901955,0.4403402441427324,0.5417935311896453,0.49452947142113773
203,0.7001236825182057,0.44031227860227,0.5419924348991652,0.49215512886893353
204,0.5411476327135182,0.44135069763405926,0.5395562517046215,0.4932247983803457
205,0.37933168560083674,0.4776729539395261,0.5394275819820413,0.4942839881568424
206,0.3562100280376479,0.7113956860611151,0.5392999362489982,0.49533252824853036
207,0.5474046651747589,0.6463495777410756,0.5396694499758254,0.4954333288518947
208,0.6136037541886827,0.5808693235790687,0.5404923117266344,0.49552683986146767
209,0.636270863331662,0.34514749555039353,0.540685235207322,0.49318702778141416
210,0.4309475368339428,0.34450344224660323,0.5381236407842347,0.4932874062935257
211,0.39435762045832556,0.366721929469032,0.5384243679822714,0.4937041288653483
212,0.3726898845234683,0.365423040066768,0.5383191035075495,0.49138753499670085
213,0.5665969367160563,0.38847668148480363,0.5385227991384193,0.4918180970672352
214,0.5372168259710671,0.4020029294669956,0.5384075185588595,0.4924245772458365
215,0.5588891739857043,0.6384047276472855,0.5386047989308572,0.4934294404501812
216,0.5359229296429001,0.6809395841450168,0.5384868562421679,0.49443267983789585
217,0.5640991805466469,0.6454653961067374,0.5387610735403427,0.4945306435604361
218,0.3717580756137425,0.5800088772251399,0.536319227378568,0.49461546013203
219,0.205974842680964,0.5148466501236058,0.5339526015117878,0.49471105215997374
220,0.20490057640133422,0.5141141805427673,0.5342290305927545,0.49479648342897453
221,0.20490248002877945,0.5142218424021607,0.5318406226846522,0.4948804112437886
222,0.39341369278748617,0.6718887461356721,0.5320619435468871,0.4970946085811715
223,0.36651378030574505,0.7368375047803738,0.5319828442049822,0.4980381042506451
224,0.5363545758806431,0.7632571451107615,0.5319008087272654,0.49845876769534825
225,0.5141636840205144,0.6697685456582378,0.5318243560310503,0.4993867404892742
226,0.5141543776952455,0.6708390916480104,0.5317472257048534,0.5003218177404781
227,0.6772516146469462,0.6816687816017648,0.5338133193314717,0.5008694257730643
228,0.7003252773273972,0.4489033395019965,0.5340317916812207,0.4987253858911876
229,0.7230257346715264,0.41031672430899474,0.5342421627783317,0.49914783826093706
230,0.40305574247716974,0.43914232053299024,0.5321151689827145,0.5000677750556608
231,0.3799940581921647,0.6720168718317775,0.5320399244378278,0.500966224071454
232,0.5186726562998774,0.4968358928475118,0.5340416970296822,0.4991180707234253
233,0.6758480026513076,0.49643658411326796,0.5339578976194913,0.5000212213256302
234,0.8371140235048589,0.2942277199833209,0.5359344874046409,0.49832700912564803
235,0.6757831657492849,0.27083915753488796,0.5358434953608636,0.4962162201320456
236,0.5184988148178735,0.2711635822187148,0.533762213027066,0.49712428918503637
237,0.35773371014505334,0.4744190813725783,0.5336882591198563,0.49802564869178584
238,0.35816120300095217,0.6751376031852402,0.5336131736994422,0.4984620952331318
239,0.5377805017041966,0.6357792398037214,0.53381244163553,0.49885747606777
240,0.5595370854184871,0.5973657016762902,0.5340100287418309,0.4992622468617175
241,0.5981461866179255,0.5677769573062061,0.5344131697273572,0.499321370382798
242,0.4077698134991032,0.5411690162689498,0.5322563598066852,0.4993798407616117
243,0.2152917427221498,0.5134319472492113,0.5300913612907693,0.49943646448943263
244,0.20217077530342276,0.5359789318145481,0.5303448955099213,0.4997702384819623
245,0.3989089758034157,0.37903639493302643,0.5306301721968892,0.49791223776370214
246,0.6339829989773447,0.2223013695649067,0.5313532030440475,0.4960704511907541
247,0.6737964897805454,0.19983786382059235,0.5320801970535175,0.49614202427234894
248,0.6664544051613719,0.18664758205622617,0.53226660873863,0.49416206118891326
249,0.6014558260298163,0.3803838792051421,0.5321944345198768,0.49468221232692683
250,0.5355531561078314,0.21281389392152314,0.5321217065242863,0.49275563227612396
251,0.5141014090182493,0.44898568436206054,0.5320503563610065,0.49362424717906983
252,0.5141740046272397,0.47795679588244233,0.5319807535330076,0.49448388723074715
253,0.5142138092524923,0.4779339668525574,0.531910195926588,0.49258057323568816
254,0.5144478156769942,0.24448492938394178,0.5318432676470769,0.4906931963814801
255,0.34400722075317025,0.20865116210226012,0.5297779386957439,0.4911342849831477
256,0.34367874127878106,0.44211079252669244,0.5297129415921777,0.49199143182663374
257,0.1729916282388288,0.6097744024848734,0.5276705741655857,0.49207786156872885
258,0.3765897633525568,0.40996714867938205,0.5280035582863634,0.49019412510318133
259,0.40306764952142604,0.36637535405737826,0.5282516497605922,0.4905420155446808
260,0.6385628084418286,0.3669907755866746,0.5289451975480712,0.49064007897123396
261,0.6710403736155819,0.5365599877870757,0.5296413844160872,0.4907250319278061
262,0.6690172184502723,0.5439849421892141,0.5298573406581931,0.49115163067750817
263,0.6262133947185692,0.3732733984967464,0.5300505179704633,0.4893063666931148
264,0.5827488116010965,0.41281847569110786,0.5302426005728987,0.4898430709138057
265,0.5584101065666416,0.24573285125535355,0.5301793643338524,0.4883837497065816
266,0.3790451522546941,0.48149744925981275,0.528353828468039,0.4892186260477968
267,0.5148799364172654,0.27108782301650525,0.5300706304517536,0.487394318138836
268,0.5535830908812187,0.4313875987069961,0.5304403724366111,0.48774810489989484
269,0.7763931564542459,0.3656430677185399,0.5311098210012191,0.4878455642885829
270,0.4482416414234306,0.5367138229748514,0.5291647744846504,0.4879402905170945
271,0.43590360680197177,0.5135766727799665,0.5293976875215232,0.48803297881033686
272,0.39678372239281234,0.513364628089529,0.5296337100275004,0.4881259935611208
273,0.5891159421567008,0.5493943680471157,0.5298211741306947,0.4886131453805619
274,0.5857254555192297,0.3818831997334303,0.5300121722633164,0.48687498122040695
275,0.5588039030369608,0.44787839915416067,0.5299507773428206,0.48768851970887117
276,0.5365563319204673,0.4778924060229462,0.5298941180778765,0.4884970362900461
277,0.3424673134990807,0.6704495613074075,0.5279883068809685,0.48885600186882777
278,0.4084550421783489,0.6046016059524085,0.528644371588364,0.4889456496684791
279,0.43010987723746014,0.36842396288728335,0.5288250012117292,0.48721053907501655
280,0.4336890094812008,0.34388210882563247,0.5269815528162023,0.48730823788616023
281,0.4338951324378729,0.36732665371191436,0.5276364009591034,0.48765183056255823
282,0.2636492796392796,0.5374262144572501,0.5260139511597244,0.48774286072217804
283,0.45391256729972923,0.53761050657345,0.5262096973353946,0.48783959987933584
284,0.4537949846108662,0.5367554135560552,0.5268591228922799,0.4881687103835424
285,0.6284901678302036,0.5367306364694735,0.5270888765094147,0.48825671850973706
286,0.606049698603633,0.5749189287164277,0.5270442618085817,0.4887498367661347
287,0.6967941119241411,0.5741428008708428,0.5286292790280284,0.48906427382611845
288,0.6710567119649826,0.6402462593477315,0.5285833523099915,0.48983446460840135
289,0.6936131690188618,0.6279379128714944,0.5287673884348949,0.49018971341550044
290,0.5601987093709525,0.4348990256690785,0.5289547370728007,0.4885058692059427
291,0.7226967862709703,0.39417796912624076,0.5305776684123303,0.48885169239454346
292,0.532082648434421,0.39082365298513216,0.5288013330765282,0.48917231347935325
293,0.573773493473312,0.562359437307347,0.5294120713217855,0.4892594770437121
294,0.4765685114984261,0.3734710187468004,0.530028422748799,0.48767832961168506
295,0.49808757981841745,0.35046420334175654,0.52849004503675,0.4877664880387695
296,0.46012624458156925,0.5117068136348207,0.5287122144860257,0.4894862178173596
297,0.423750310559051,0.5182957205839762,0.528958508867694,0.48798655837986243
298,0.5994961810613908,0.5190282715035807,0.5292024811841542,0.48808015141801503
299,0.5994763485748728,0.35735706044373994,0.529419855826914,0.4881649262436234
300,?,?,?,?
301,0.5696696037356784,0.3482136098074341,1.0556550364980852,0.0193607908780554
302,0.5425295579832156,0.37470385545165674,0.7866874722666608,0.30812900365503293
303,0.5411812338008265,0.39702632886244954,0.7205194786676639,0.40031540544074395
304,0.5648965085465562,0.5875814473686609,0.6875861405344383,0.4455262832460095
305,0.5649093094249071,0.38953127666954873,0.6536205745616086,0.3569703674637424
306,0.38272804155207923,0.3937919407628591,0.5516237601098716,0.39705367310180156
307,0.35904642717447666,0.39923078276012874,0.5467834062373119,0.42568535446634637
308,0.3827183882855643,0.5936922281063715,0.552032254708092,0.4457410652047283
309,0.5651470519867179,0.592141175800325,0.5561315240688203,0.462082840667976
310,0.7207267939756351,0.5919176455966924,0.5989664225588088,0.47555504180545016
311,0.6970632036513074,0.633688399348528,0.5915861498744235,0.49699942906212824
312,0.5021870286894797,0.6302094639729989,0.5426454002239851,0.5041144964942317
313,0.4112434280553977,0.6038411087536316,0.5556457315195602,0.5051595187934921
314,0.4440630532673825,0.5392455664948219,0.5599740577443434,0.5060521727977055
315,0.6796700093315627,0.51767760205896,0.5700503220455009,0.5068271176071775
316,0.6530849040596376,0.5414225032112445,0.5739155763708248,0.5119588283718207
317,0.6202512020605978,0.5769931804024975,0.5706112008589765,0.5185711741397276
318,0.5794148950598721,0.4075787920927421,0.5716110842145626,0.4902857300214382
319,0.541326246509673,0.4482940694419335,0.5687698927085375,0.5019064980144701
320,0.5650510834448047,0.43875162327636974,0.5697771832468506,0.5065982415102239
321,0.5413706375851411,0.6309906555212285,0.5672910204103594,0.5103864336642654
322,0.6053524827883361,0.5664716018752235,0.573758427719419,0.5107108303591182
323,0.6460931156991484,0.5404536199143201,0.5797314353058458,0.5110141604324974
324,0.4770515927638015,0.5175957594960021,0.5560110919545396,0.5112875993932325
325,0.45071206721850227,0.34613796693423554,0.558992864459309,0.4909620867481324
326,0.42457811861413663,0.3698767723456552,0.5618291295337255,0.494729077191708
327,0.5936800482720632,0.39274666354171217,0.5601965315453755,0.49811638429861915
328,0.5798003529823158,0.5904699584556716,0.561222238229631,0.5016236444310831
329,0.5651698462676639,0.39725699337417364,0.562174720919995,0.48464575817610106
330,0.5651803812717651,0.4390061231966933,0.5606949165180145,0.4922053581884267
331,0.5651777592149652,0.4372444142200818,0.5616050305830506,0.4953933963461476
332,0.6059310687408364,0.6066656871117718,0.566276878528199,0.49608512651382025
333,0.6263844434151155,0.5657528943468755,0.5666666916904783,0.49889149783919484
334,0.6307340955157305,0.5650405799978955,0.5677046539594637,0.5015387360801253
335,0.5936152304270736,0.5651133136470343,0.5686201658338169,0.5020018282680957
336,0.6366894742940186,0.5414088996068324,0.5725019235741068,0.5024346146531645
337,0.6086108380654661,0.553387472993379,0.5710213715896801,0.5057426877217405
338,0.5812886541909138,0.617946419263458,0.5696203096514826,0.5111553486098348
339,0.5414735278682166,0.6428299655732986,0.5701151239044231,0.5132342570316364
340,0.541492185285322,0.6716581809946942,0.5688066826168534,0.5181863497172119
341,0.37239813205779365,0.6307011276616983,0.5551894186080419,0.5199026007355808
342,0.3763798298051361,0.6058737574050995,0.5562768886116167,0.5198513642011693
343,0.20733060336867806,0.5412272729207737,0.5435874212739573,0.5197938559872277
344,0.20856565800525523,0.5176081301891601,0.5315559803851246,0.5197461595619611
345,0.011257553917903783,0.675912109278294,0.5199422662987025,0.5302554138729776
346,0.1802818259838965,0.5064863734544924,0.5198935781028664,0.5189259766916146
347,0.3718511742696343,0.5338345969018806,0.5213620565905188,0.5206454215198283
348,0.5414455540005569,0.20653713345957792,0.5212862217800684,0.5100230213471401
349,0.5414281046286815,0.41398894858087953,0.5212120185024061,0.5125012606848348
350,0.5177054847937509,0.4229602205442651,0.5211426622827128,0.5147843094612945
351,0.517662678032707,0.6555240179296181,0.5210730721478707,0.5185819034990505
352,0.5822129271519374,0.6176015413123256,0.5247313016937252,0.5185647384133439
353,0.6458048620158412,0.5812580661399985,0.5281990132110029,0.5185469749336741
354,0.7104898555674745,0.5176323599513153,0.531596226782293,0.5185291510797321
355,0.7104884231582532,0.541373719057573,0.5348635083190629,0.519808864630302
356,0.6468804241155119,0.6060489439479674,0.53455694593803,0.5232345804165827
357,0.6059275549898264,0.6707369366380996,0.5355084019511104,0.5265400871617514
358,0.5414194595851702,0.47577709337149904,0.53520260924662,0.5175313592203639
359,0.3699047194152776,0.43373169378705323,0.5261847988267035,0.5186835861811829
360,0.3462313906027188,0.4336563196396376,0.5260445513836908,0.5218958987856458
361,0.38426430040816084,0.6048796102699536,0.5277794137299744,0.5218271748457536
362,0.6203610221117682,0.5823026598591635,0.530741712856626,0.5217619284559238
363,0.6849137444008084,0.5177563684417179,0.5336097510511725,0.5216987782930778
364,0.7113994609194458,0.5177831557980636,0.5363866034419809,0.5216376114528931
365,0.6468446770252808,0.5823279978685368,0.5361003112028715,0.5245572855057369
366,0.5821718215853103,0.6467453956581252,0.5358171178936333,0.5273827154460345
367,0.34611336075217675,0.6699542823131815,0.527866906008109,0.5282786564167867
368,0.3460788875299694,0.6418431473527686,0.5277170130996554,0.5297316617636941
369,0.41082470786482816,0.5773994552721792,0.5303826652836853,0.5295573563080408
370,0.6469899686130586,0.5541043076753643,0.5329721801197498,0.5293854700421543
