,p1_momentum,p2_momentum,momentum_difference,victor
69,1.2730401946102408,1.4509079277223136,-0.17786773311207282,2
70,1.459867412207863,1.3476302141636625,0.11223719804420051,2
71,1.5727929315361004,1.411206021344337,0.16158691019176352,1
72,1.5176317227811291,1.554356603478833,-0.036724880697703854,2
73,1.5116049466082593,1.6487932663348117,-0.13718831972655243,2
74,1.4163262983942912,1.7009294552378424,-0.2846031568435512,2
75,1.3168707729604525,1.7725863591506235,-0.45571558619017094,2
76,1.0855913062537488,1.6336578189091295,-0.5480665126553808,2
77,0.9908200266051591,1.6469468999428174,-0.6561268733376583,2
78,1.0240259529292446,1.7747236921834408,-0.7506977392541963,2
79,1.0762411978674227,1.917225048447604,-0.8409838505801814,2
80,0.9263583594032173,1.74761304102317,-0.8212546816199527,1
81,0.7849005180499898,1.6870827989082182,-0.9021822808582284,1
82,0.905148473646929,1.6265885036573728,-0.7214400300104439,2
83,1.1810420529498975,1.5525847867060696,-0.3715427337561721,2
84,1.3832734927028378,1.5610636577832437,-0.1777901650804059,1
85,1.4804560088483152,1.708439259612919,-0.2279832507646038,1
86,1.5508940654816072,1.7483851478352546,-0.19749108235364732,1
87,1.6376174858488035,1.642556456492069,-0.004938970643265428,2
88,1.5617439820761738,1.2629732495837138,0.29877073249246,2
89,1.4923633095684066,1.2670792471474983,0.22528406242090826,1
90,1.434450302997942,1.5113225673277446,-0.07687226432980254,1
91,1.526716507643255,1.6104969802116655,-0.08378047256841059,1
92,1.673348897094448,1.5167599140131798,0.15658898308126812,2
93,1.8444968969892888,1.297609292701917,0.5468876042873718,1
94,1.7941669946015637,1.2784028815102488,0.5157641130913149,2
95,1.7524185504537308,1.3623994711728902,0.3900190792808407,2
96,1.58520959430261,1.5257406905764443,0.059468903726165756,2
97,1.4917536604861268,1.713190551299629,-0.22143689081350226,2
98,1.268266299449429,1.6818101016278777,-0.41354380217844877,1
99,1.2010891539135338,1.655442716512249,-0.4543535625987152,2
100,1.3124977486989393,1.6355366225408943,-0.32303887384195495,1
101,1.3195981656487836,1.6559161808332787,-0.3363180151844951,1
102,1.3457608032424029,1.6519840236792345,-0.3062232204368316,2
103,1.4142994030464064,1.6305810794740718,-0.21628167642766538,1
104,1.5260448482163398,1.7628334299827677,-0.23678858176642792,1
105,1.6758258224954463,1.848681569919296,-0.17285574742384968,1
106,1.6341433254599143,1.6356541161101257,-0.0015107906502114243,2
107,1.6707039397620402,1.3014268461185485,0.3692770936434917,2
108,1.6002310054346183,1.2560819026818912,0.34414910275272703,2
109,1.4109701266898491,1.3790731065031214,0.03189702018672769,1
110,1.2408157811907057,1.645196583754412,-0.40438080256370634,1
111,1.2644356373417494,1.8076572724298086,-0.5432216350880592,1
112,1.4390942333299015,1.7849245862740941,-0.3458303529441926,2
113,1.6632750988147065,1.599854315787808,0.06342078302689846,2
114,1.6900659490117662,1.4188670491325865,0.27119889987917967,1
115,1.6490226855056365,1.4943348350739545,0.15468785043168198,1
116,1.5749850822507037,1.5506694458363115,0.02431563641439216,1
117,1.6457824864346218,1.487078998987655,0.15870348744696683,1
118,1.6157673025757888,1.1781813277618323,0.43758597481395656,1
119,1.6861809397969956,0.9922586497170847,0.6939222900799109,1
120,1.8473002276802117,0.9706103502464443,0.8766898774337675,1
121,1.9752994298273279,0.980358714423888,0.9949407154034399,1
122,1.824650566130313,0.92912314576447,0.895527420365843,2
123,1.81119894465367,0.8714347335139052,0.9397642111397648,2
124,1.8030150204830617,1.1764445325548185,0.6265704879282432,2
125,1.7473011146080821,1.5143534806432308,0.2329476339648513,2
126,1.677214980935576,1.8110589788747724,-0.13384399793919632,1
127,1.5203119658582025,1.7796613788128717,-0.2593494129546692,2
128,1.556752852884685,1.6869216152505313,-0.1301687623658463,1
129,1.6121866617235856,1.6743992462178239,-0.06221258449423828,1
130,1.696299583159047,1.5790341872464781,0.1172653959125689,2
131,1.809789196846085,1.468822872385443,0.340966324460642,1
132,1.857827653041901,1.4588346476021745,0.3989930054397264,2
133,1.7315698366415566,1.4065382337804593,0.32503160286109734,2
134,1.6110461043716688,1.5304384576366028,0.08060764673506604,1
135,1.53552375094633,1.729359793169844,-0.19383604222351392,2
136,1.5939785423856738,1.7550554720128215,-0.1610769296271477,2
137,1.6370502531227151,1.7652758604855463,-0.12822560736283117,1
138,1.5622162454106827,1.6306900741720074,-0.06847382876132468,1
139,1.6307104297514865,1.6128848822468385,0.017825547504648043,1
140,1.7755197561826044,1.5717194509541172,0.20380030522848713,1
141,1.956402817827731,1.4755842346783385,0.4808185831493925,2
142,1.8415549133040368,1.306012873014606,0.5355420402894309,1
143,1.7262046909029285,1.3553869555987645,0.37081773530416395,1
144,1.7308385815528884,1.4148720916843711,0.3159664898685173,2
145,1.8165838629500648,1.5033151176753161,0.3132687452747487,2
146,1.8659441863212831,1.66006789463157,0.20587629168971322,1
147,1.8562575351210564,1.8572566011093996,-0.0009990659883432063,1
148,1.9071381996057082,1.9790495981702456,-0.07191139856453743,2
149,2.02480352115492,1.9998727108444583,0.024930810310461737,2
150,2.110326676197194,2.0318957886670175,0.07843088753017646,1
151,2.029976261837397,2.124872708371035,-0.09489644653363793,1
152,2.005606217282037,2.088388201705327,-0.08278198442328977,2
153,2.068533727825323,1.9977169826849308,0.07081674514039227,2
154,2.1962403853561465,1.996971501089478,0.19926888426666856,2
155,2.132247605822299,2.065728789301163,0.06651881652113589,1
156,1.6812139231931376,1.745676234844518,-0.0644623116513805,2
157,1.4828118579684526,1.3620922130139441,0.12071964495450849,1
158,1.4611389894416589,1.3222487454404228,0.13889024400123606,2
159,1.5342834682161997,1.3549632193713552,0.17932024884484443,1
160,1.4943444843998326,1.5014860304100663,-0.007141546010233757,1
161,1.4988781645685718,1.5495851422080613,-0.0507069776394895,1
162,1.370617962604548,1.3938654524491079,-0.02324748984455982,2
163,1.5418026674585197,1.296775615143334,0.24502705231518562,2
164,1.648892890371003,1.3941223541376133,0.25477053623338963,1
165,1.6429547651226497,1.5809246308924574,0.062030134230192324,1
166,1.6382158628144257,1.6991919305668375,-0.06097606775241182,2
167,1.6906355487750147,1.6489314372572872,0.04170411151772746,1
168,1.6547366723917039,1.6326097137286533,0.02212695866305059,2
169,1.654292386952155,1.5187188744168378,0.13557351253531724,2
170,1.5385960786025707,1.4873193083005407,0.05127677030203004,1
171,1.4854649995892262,1.5603145572506891,-0.07484955766146295,2
172,1.4390404711577962,1.580152370667502,-0.14111189950970582,2
173,1.453178630052961,1.634245518899317,-0.18106688884635602,1
174,1.2948589678911893,1.4834291579605288,-0.1885701900693395,1
175,1.3522447851691957,1.426476944110939,-0.0742321589417434,2
176,1.5481322051969215,1.381491412694853,0.16664079250206854,2
177,1.6754689307977866,1.4832798427720586,0.19218908802572798,1
178,1.6246749992872478,1.6390430293250302,-0.01436803003778242,1
179,1.5869998072348208,1.6704043845088974,-0.08340457727407657,1
180,1.4413553494909852,1.441490219446031,-0.00013486995504585764,1
181,1.5198590530478349,1.169397353254353,0.35046169979348196,2
182,1.7267456466342317,1.0132473944918963,0.7134982521423354,1
183,1.7467849018967787,1.0651147390786662,0.6816701628181125,1
184,1.7719263198162527,1.1247907576194804,0.6471355621967723,1
185,1.650158166906938,1.1448054298092976,0.5053527370976405,1
186,1.787785548297538,1.1259013055616485,0.6618842427358895,1
187,1.9943776596362226,1.1898161563753353,0.8045615032608873,2
188,2.1593171158285394,1.1236426138452134,1.035674501983326,1
189,2.0153561075806032,1.213445832669563,0.8019102749110403,1
190,1.7412767983015787,1.1923753348670552,0.5489014634345235,2
191,1.623653395504514,1.1764209295416121,0.4472324659629019,2
192,1.6518553179024957,1.2708454327422847,0.38100988516021106,1
193,1.664744758547541,1.4197752666824524,0.24496949186508865,2
194,1.8056174811469945,1.5832406911400452,0.22237679000694932,2
195,1.8940846944233123,1.7373334987121047,0.15675119571120755,1
196,1.7180111890207983,1.736297445433547,-0.018286256412748614,1
197,1.63921082925615,1.6447781332827434,-0.005567304026593334,1
198,1.7199486607379568,1.5384033471189593,0.1815453136189975,1
199,1.8981923792514195,1.3466343228567932,0.5515580563946263,2
200,1.8268347506669587,1.15379246868935,0.6730422819776087,1
201,1.750867157860314,1.2068216121734947,0.5440455456868194,2
202,1.7681407427695415,1.265880706452667,0.5022600363168745,1
203,1.7495455266541946,1.3811680042633436,0.368377522390851,1
204,1.8453411643666864,1.4458805494776534,0.39946061488903295,2
205,2.0031708631617113,1.4555637902414584,0.5476070729202529,2
206,2.0340406115659144,1.5239221768531876,0.5101184347127268,2
207,1.8977362057811478,1.6425035633994316,0.25523264238171617,1
208,1.5678653588171303,1.6723745473118297,-0.10450918849469937,1
209,1.5631541844151957,1.6304134848177063,-0.0672593004025106,1
210,1.7154569407099642,1.5625305135597858,0.15292642715017846,2
211,1.9388094139655188,1.3713876405569783,0.5674217734085405,1
212,1.8950268740950738,1.3455274200460088,0.549499454049065,1
213,1.545470676896986,1.2282164870150767,0.31725418988190923,2
214,1.364213879903827,1.1310270254329609,0.23318685447086618,2
215,1.3839087700366866,1.1713996073739055,0.21250916266278108,2
216,1.4075924145966638,1.2885653201265195,0.11902709447014437,2
217,1.4062222637769966,1.5255733264454574,-0.11935106266846085,1
218,1.2832363890229752,1.5412760075439367,-0.25803961852096147,2
219,1.3440742845801488,1.4835896374778557,-0.1395153528977069,2
220,1.3263741478229836,1.4932518786382314,-0.16687773081524782,1
221,1.2075865538243151,1.5415016162333803,-0.3339150624090652,2
222,1.1793673198817973,1.5579472819993645,-0.37857996211756717,2
223,1.159642282753956,1.6195054129213104,-0.45986313016735436,2
224,1.1160178274545254,1.590854899161454,-0.47483707170692857,1
225,1.0491778823225064,1.6726166417002652,-0.6234387593777588,2
226,1.1978696660588577,1.7394126816124167,-0.541543015553559,2
227,1.3015572673202276,1.783562129835385,-0.4820048625151574,1
228,1.3332731427424183,1.867725887355372,-0.5344527446129537,1
229,1.4709008451653685,1.8906984357355097,-0.4197975905701412,1
230,1.6487887726170343,1.7735284863949712,-0.12473971377793691,2
231,1.8507840776629738,1.6217243461168216,0.22905973154615222,2
232,1.782237735176648,1.4964130789272885,0.2858246562493596,1
233,1.6447404492579074,1.6179490225478517,0.026791426710055743,2
234,1.5626861548760518,1.6288010076576853,-0.06611485278163354,1
235,1.5622646391782216,1.6792369140270846,-0.11697227484886308,1
236,1.624989082111586,1.5709708414677572,0.05401824064382876,2
237,1.7416987596743616,1.4335461555129518,0.30815260416140977,2
238,1.7149550579185249,1.3086129114048708,0.4063421465136541,1
239,1.5789223172736713,1.4096486070205687,0.16927371025310256,2
240,1.4373417025367177,1.5582296671018465,-0.12088796456512885,2
241,1.4016016541268534,1.7064431577289811,-0.3048415036021277,1
242,1.195198601769875,1.6478773705247836,-0.45267876875490853,2
243,1.2474414462825083,1.4901267478718239,-0.24268530158931556,2
244,1.2564178136493525,1.479603752291249,-0.22318593864189662,2
245,1.145250997949605,1.558009059670202,-0.41275806172059704,1
246,1.025246319809284,1.6980819354103616,-0.6728356156010775,1
247,1.0981856055575623,1.6907321976733583,-0.592546592115796,1
248,1.3243131131727164,1.5621654393758437,-0.23785232620312735,1
249,1.587819287789039,1.3965124642383528,0.19130682355068607,2
250,1.6180312610652363,1.1146490144029273,0.503382246662309,1
251,1.5568531727470543,1.1837678503699447,0.37308532237710956,2
252,1.5541673622936902,1.2125510458158915,0.3416163164777988,2
253,1.5372446287465973,1.358202720806128,0.17904190794046926,1
254,1.5033391289236298,1.5467464797093864,-0.04340735078575664,1
255,1.5485012692221287,1.6629757011718584,-0.11447443194972973,2
256,1.6475488835755108,1.6029696817516708,0.04457920182384001,2
257,1.6316281896681306,1.5416404566032607,0.08998773306486996,2
258,1.397750665210265,1.4684426432134687,-0.07069197800320381,1
259,1.116347638938091,1.5953879120378722,-0.47904027309978114,1
260,1.1311091390333192,1.5954555025539943,-0.46434636352067504,1
261,1.2764934015827765,1.5032986663941035,-0.226805264811327,1
262,1.533671308505887,1.4050923467633498,0.12857896174253725,1
263,1.5992852631865402,1.28035325386942,0.3189320093171202,1
264,1.7028460393477158,1.2261549492860953,0.4766910900616206,2
265,1.83417684057981,1.1321514485042727,0.7020253920755373,1
266,1.8459171382328496,1.2426323542651492,0.6032847839677005,2
267,1.873969757243748,1.2722447416082887,0.6017250156354592,1
268,1.782224416889128,1.424079176201776,0.358145240687352,1
269,1.6206683122248093,1.3339465160822739,0.28672179614253546,1
270,1.6272718051253992,1.3288866484616693,0.2983851566637299,2
271,1.8419987086489469,1.2869691149341835,0.5550295937147633,1
272,1.8423751176444747,1.417797521880791,0.4245775957636837,1
273,1.8220622644193458,1.5094173759399958,0.31264488847935,2
274,1.6652879711383302,1.4573390263146402,0.20794894482368997,1
275,1.6633178691186472,1.5575379288529374,0.1057799402657098,2
276,1.7346843971114605,1.5541934041246661,0.18049099298679439,2
277,1.7512146830053283,1.6081742736258269,0.14304040937950147,2
278,1.714323692842369,1.7154880418341343,-0.0011643489917652072,1
279,1.4883998759412678,1.7490100861014168,-0.26061021016014907,1
280,1.464722274339445,1.692962634523067,-0.22824036018362204,2
281,1.5589968341173062,1.5270446398841413,0.031952194233164866,1
282,1.6262394374702613,1.471335624476637,0.15490381299362443,2
283,1.7145853392251758,1.4484658647533557,0.26611947447182005,2
284,1.6786425457868608,1.5669240484381026,0.11171849734875816,1
285,1.6909116806698659,1.7354975378634792,-0.0445858571936133,1
286,1.7227867701476858,1.8206970269902987,-0.0979102568426129,2
287,1.6904314745167655,1.661551164204589,0.028880310312176416,1
288,1.6485000328786905,1.6667171625474888,-0.018217129668798293,2
289,1.776233346241104,1.701219998478774,0.07501334776233004,1
290,1.8475065482055353,1.8087249870651014,0.03878156114043385,1
291,1.943685108296294,1.8618656425231999,0.08181946577309418,1
292,1.9906862235664988,1.7710508720695703,0.21963535149692848,2
293,1.9490011978049917,1.5095573945040683,0.43944380330092336,1
294,1.807558916816275,1.476664285996128,0.3308946308201468,1
295,1.8044095544389613,1.573176436001937,0.23123311843702443,2
296,1.8549495097995057,1.5552385994845295,0.2997109103149762,2
297,1.8849934598187343,1.5818313503289572,0.3031621094897772,1
298,1.8606520122364587,1.730853234627262,0.12979877760919667,1
299,1.8677687413865165,1.8421585709147057,0.0256101704718108,1
300,1.52117093832949,1.5096006983969625,0.011570239932527482,1
301,1.4100650515244442,1.3450523508375354,0.06501270068690879,2
302,1.418744113866647,1.1046039141353374,0.3141401997313096,2
303,1.431273029344671,1.1025346601717632,0.3287383691729078,1
304,1.412362497793795,1.2267990425076452,0.18556345528614981,1
305,1.451376720846085,1.3826518223388145,0.0687248985072706,2
306,1.5414091095172766,1.3968131438885265,0.1445959656287501,2
307,1.5256893895755224,1.4300673497329757,0.09562203984254669,1
308,1.462831950783919,1.506990465696565,-0.044158514912645996,2
309,1.3937733179068783,1.5929195749221814,-0.19914625701530309,1
310,1.3958275541570997,1.7136078044073892,-0.31778025025028955,2
311,1.4519988762455265,1.7424595103309362,-0.2904606340854097,2
312,1.4872334280771196,1.8109481158625291,-0.32371468778540957,1
313,1.2225621626446395,1.6428487473098723,-0.42028658466523283,1
314,1.1404433935370615,1.46729685524981,-0.32685346171274854,1
315,1.2279675945174566,1.3434265998126842,-0.11545900529522757,1
316,1.4982842774987997,1.2637593829781544,0.2345248945206453,2
317,1.4855487109232692,1.1556826877461355,0.32986602317713376,1
318,1.4276762499281976,1.2753640390177414,0.1523122109104562,2
319,1.4453556955551152,1.3051761821840322,0.14017951337108303,2
320,1.436127373643709,1.3688286199179789,0.06729875372573013,2
321,1.4226686185337654,1.4724585843483757,-0.04978996581461037,1
322,1.2898481960186359,1.4745044456907772,-0.18465624967214134,1
323,1.3458894633647376,1.4167377979196754,-0.07084833455493778,2
324,1.499874410897494,1.3543951029259795,0.14547930797151443,1
325,1.521098675383237,1.3817796980394366,0.1393189773438004,1
326,1.5453427981855925,1.3398765696682202,0.20546622851737228,2
327,1.4122640494799712,1.198493610892749,0.2137704385872221,2
328,1.401139471912817,1.2313696873780653,0.16976978453475167,1
329,1.3844133692641738,1.4368097259689814,-0.05239635670480758,2
330,1.4296718605886736,1.4981649759225726,-0.06849311533389901,2
331,1.459022632782326,1.569528331011857,-0.11050569822953116,1
332,1.3683254864099608,1.4734507853909031,-0.10512529898094236,2
333,1.419474121708216,1.4593193458978848,-0.03984522418966874,1
334,1.4733379188159301,1.5085834330483996,-0.035245514232469466,1
335,1.5546547932022938,1.5183662610883422,0.036288532113951666,1
336,1.6514783736325738,1.495243399740547,0.15623497389202678,2
337,1.587336569969203,1.3487235095585501,0.2386130604106529,2
338,1.5162906317235434,1.4027429852158004,0.11354764650774296,2
339,1.4498891116430561,1.5807824814268505,-0.1308933697837944,2
340,1.3727893072424808,1.8156066109095326,-0.44281730366705174,2
341,1.275091542147638,1.7359728049588328,-0.4608812628111947,1
342,1.094050628694965,1.7162293732449707,-0.6221787445500058,2
343,1.125520629602283,1.698751433700372,-0.5732308040980889,2
344,1.1214659571734347,1.719703176738157,-0.5982372195647223,2
345,1.0970508063245572,1.7814093907250113,-0.684358584400454,1
346,0.9589244754482869,1.7091717281268173,-0.7502472526785304,2
347,0.9749775545805993,1.5365895485005168,-0.5616119939199175,1
348,1.084582996472724,1.5176855513182832,-0.43310255484555915,2
349,1.2847029774613143,1.3876023234145247,-0.10289934595321037,2
350,1.409808232590633,1.4143893768889406,-0.004581144298307693,2
351,1.450041525563047,1.517671055196189,-0.06762952963314195,1
352,1.2444740355137764,1.434859559980442,-0.19038552446666546,1
353,1.241324483744464,1.3578764288468315,-0.11655194510236755,1
354,1.3872423866323529,1.312511397953271,0.0747309886790819,1
355,1.6078457391285497,1.2482577646268358,0.35958797450171387,2
356,1.5580356742641,1.1360853656640162,0.42195030860008376,2
357,1.47612545100878,1.2925067336288132,0.18361871737996682,1
358,1.3994525438296181,1.5376850934020747,-0.13823254957245656,2
359,1.4025727792005813,1.5971388987567345,-0.19456611955615322,2
360,1.351530535371791,1.6314309286039745,-0.2799003932321835,1
361,1.1914226392450054,1.4934989249888655,-0.30207628574386014,1
362,1.1851288814429515,1.4604023276628928,-0.2752734462199413,1
363,1.3657375875484183,1.420530314269707,-0.054792726721288654,1
364,1.6239887774737922,1.337644620071379,0.28634415740241326,2
365,1.5908883810394725,1.2212647107651515,0.36962367027432097,2
366,1.5078164473033593,1.3513376136584563,0.156478833644903,2
367,1.4267351230613456,1.5760491849938467,-0.14931406193250107,2
368,1.2734124415046952,1.830608337684962,-0.5571958961802668,1
369,1.1096853293011788,1.7288696822239629,-0.6191843529227841,1
370,1.1661794249297621,1.574629811235738,-0.40845038630597585,1
371,1.396010260817357,1.4591612341883915,-0.06315097337103448,1
372,1.6667889682094195,1.291381077596501,0.37540789061291857,1
373,1.6110115292482805,1.1340101443513055,0.47700138489697497,2
374,1.5906392066830892,0.9294627023730475,0.6611765043100417,2
375,1.5734346731419055,1.0637627261426983,0.5096719469992073,2
376,1.5281646239327906,1.3211167976044444,0.20704782632834617,2
377,1.4742001700192011,1.6635184561051588,-0.1893182860859577,1
378,1.3349595532368248,1.6988267546875193,-0.3638672014506945,1
379,1.3908498566838507,1.6167313917501926,-0.2258815350663419,1
380,1.5580333389706675,1.531174300974451,0.026859037996216584,1
381,1.7735315699582745,1.4349373695951924,0.3385942003630822,2
382,1.6715940151088386,1.2711168938343445,0.4004771212744942,1
383,1.5557198951569895,1.3351174873960736,0.2206024077609159,2
384,1.555353809651375,1.3964584151410104,0.1588953945103646,2
385,1.4886547114554771,1.5916800121448904,-0.10302530068941329,1
386,1.400676860044512,1.8111270876862213,-0.41045022764170924,2
387,1.404769872972878,1.8450510678229752,-0.4402811948500973,1
388,1.3069425887129817,1.6507634620004912,-0.34382087328750943,2
389,1.3108060858025965,1.418382114081021,-0.1075760282784246,1
390,1.2290068306238455,1.4558360749205768,-0.22682924429673124,2
391,1.3051430246990883,1.5150382631651338,-0.20989523846604552,1
392,1.303752547726166,1.6753782398346935,-0.3716256921085275,1
393,1.4164863507355387,1.7735067225848562,-0.35702037184931745,2
394,1.393868297046413,1.6466663609415086,-0.25279806389509574,2
395,1.4375586151394253,1.6321721666273703,-0.194613551487945,1
396,1.4550253111330373,1.7720565708648535,-0.3170312597318161,2
397,1.5750767279676123,1.8791577688685113,-0.30408104090089894,2
398,1.6549198788299169,1.9732956964696993,-0.3183758176397824,1
399,1.577526043295981,1.8706183416116915,-0.2930922983157105,1
400,1.5663313635619838,1.6338501255695406,-0.0675187620075568,1
401,1.67291409385131,1.455194330749739,0.21771976310157104,1
402,1.8830540842905965,1.3057195806671777,0.5773345036234188,2
403,1.7861065976282504,1.2586983884983913,0.5274082091298591,1
404,1.6777250338124179,1.4644541644868994,0.21327086932551853,2
405,1.6557049565439566,1.5432587716168547,0.1124461849271019,2
406,1.5595073838688192,1.6196934498175395,-0.060186065948720335,2
407,1.3832822093406276,1.6991877414780039,-0.31590553213737627,1
408,1.19307912823679,1.7224398605258213,-0.5293607322890312,2
409,1.2983621540796029,1.6991717397936097,-0.4008095857140068,2
410,1.4802730168637899,1.7558126872796929,-0.275539670415903,2
411,1.558200451709272,1.846335831438475,-0.288135379729203,1
412,1.5389997841301244,1.9750289420186617,-0.43602915788853736,2
413,1.6165369848072633,2.0084552567407012,-0.391918271933438,2
414,1.6675606589759466,2.090869076708621,-0.42330841773267425,1
415,1.6418140343106098,2.2852394800959446,-0.6434254457853348,1
416,1.7111407806993868,2.3313291225726163,-0.6201883418732295,2
417,1.8395459993529648,2.285159618104138,-0.445613618751173,2
418,1.899389925750164,2.1870625468763554,-0.2876726211261913,2
419,1.5416127289897743,1.8008804596510781,-0.2592677306613038,2
420,1.2793301687567626,1.644304592836778,-0.36497442408001546,2
421,1.0966858468334442,1.6970779802485552,-0.600392133415111,1
422,0.9769340608920851,1.8657635972645943,-0.8888295363725092,1
423,1.0673838155808002,1.9102537414996958,-0.8428699259188956,2
424,1.2955333028159357,1.8808087167694534,-0.5852754139535177,2
425,1.3318910751102349,1.6660859729395812,-0.3341948978293463,1
426,1.1520950645129324,1.5898188805991234,-0.43772381608619093,1
427,1.1159870875043811,1.5681420504151937,-0.4521549629108126,1
428,1.2151918951396636,1.5249404411105707,-0.30974854597090706,1
429,1.4497265552432939,1.4640050544853405,-0.014278499242046605,1
430,1.4666755966362461,1.2872187451085078,0.17945685152773838,1
431,1.5070901357593645,1.0939011368554803,0.41318899890388416,2
432,1.5938740202493615,0.9079104835793137,0.6859635366700478,2
433,1.6044561438284617,0.9992789323001663,0.6051772115282954,2
434,1.4996537372429368,1.2529730719850745,0.24668066525786236,2
435,1.3127419998506586,1.5970634010468252,-0.28432140119616656,1
436,1.0698918923979068,1.6588329835331779,-0.588941091135271,2
437,1.1085568830839172,1.6254851718341974,-0.5169282887502802,1
438,1.2510752125139522,1.7421878745662245,-0.49111266205227233,1
439,1.4121419172404996,1.7863479348934397,-0.37420601765294004,1
440,1.582544150935572,1.769876862713563,-0.18733271177799105,2
441,1.5514330673918209,1.5531889973097863,-0.0017559299179654708,2
442,1.3795847413844524,1.5735399886374328,-0.1939552472529804,1
443,1.1587011158140792,1.7035981874434278,-0.5448970716293486,2
444,1.1490832817391452,1.7961632544683988,-0.6470799727292535,2
445,1.2490493759786103,1.8914843933436392,-0.6424350173650288,1
446,1.296737845357698,1.8051547226774711,-0.508416877319773,1
447,1.3783740130404263,1.684207433096359,-0.3058334200559327,1
448,1.537070662221125,1.583913163746672,-0.04684250152554692,1
